name;city;address;website;instagram
Glam Hotel Milano;Milan, Italy;Piazza Duca d'Aosta, 4/6, 20124 Milano MI, Italy;https://www.glamhotelmilano.it/;https://www.instagram.com/glam.hotelmilano/
Hotel Raffaello;Milan, Italy;Viale Certosa, 108, 20156 Milano MI, Italy;https://www.hotel-raffaello.it/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&partner=6616;https://www.instagram.com/hotelraffaellomilano/
QUO Milano;Milan, Italy;Viale Regina Margherita, 9, 20122 Milano MI, Italy;https://www.quomilano.com/;https://www.instagram.com/quo_milano/
Starhotels Business Palace;Milan, Italy;Via Privata Pietro Gaggia, 3, 20139 Milano MI, Italy;http://www.starhotels.com/en/our-hotels/business-palace-milan/;https://www.instagram.com/starhotels
iH Hotels Milano St John;Milan, Italy;Via Bruno Buozzi, 97, 20099 Sesto San Giovanni MI, Italy;https://ih-hotels.com/city-hotel/milano/ih-hotels-milano-st-john/;https://www.instagram.com/ih_milanostjohn/
Ostello Bello;Milan, Italy;Via Medici, 3, 20123 Milano MI, Italy;https://ostellobello.com/en/hostel/milan-duomo/?utm_source=google&utm_medium=local&utm_campaign=MyBusiness_OBM;https://www.instagram.com/ostellobello.milanoduomo/
City Life Hotel Poliziano, by R Collection Hotels;Milan, Italy;Via Angelo Poliziano, 11, 20154 Milano MI, Italy;http://www.hotelpoliziano.it/;https://www.instagram.com/r_collection_hotels/
YellowSquare Milan;Milan, Italy;Via Serviliano Lattuada, 14, 20135 Milano MI, Italy;https://yellowsquare.com/milan/;https://instagram.com/yellowsquarehostel
Quark Hotel Milano;Milan, Italy;Via Lampedusa, 11A, 20141 Milano MI, Italy;https://www.quarkhotelmilano.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness;https://www.instagram.com/quarkhotelmilano/
Acca Sporting Milano Hotel;Milan, Italy;Via Sporting Mirasole, 56, 20090 Opera MI, Italy;http://www.accasporting.com/;https://www.instagram.com/acca_sporting
Domina Milano Fiera;Milan, Italy;Via Don Orione, 20026 Novate Milanese MI, Italy;http://www.dominamilanofiera.com/;https://www.instagram.com/dominamilanofiera/
UNA Hotels Scandinavia Milano;Milan, Italy;Via Giovanni Battista Fauchè, 15, 20154 Milano MI, Italy;https://www.unaitalianhospitality.com/it/soggiorni/una-hotels-scandinavia-milano;https://www.instagram.com/una_esperienze/
Admiral Hotel;Milan, Italy;Via Domodossola, 16, 20145 Milano MI, Italy;http://www.admiralhotel.it/;https://www.instagram.com/admiralhotelmilano/
MEININGER Milano Lambrate;Milan, Italy;Piazza Monte Titano, 10, 20134 Milano MI, Italy;https://www.meininger-hotels.com/en/hotels/milan/hotel-milan-lambrate/?utm_source=gmb&utm_medium=referral&utm_campaign=MIL-MT&utm_content=website;https://www.instagram.com/meininger_hotels
Trattoria Trippa;Milan, Italy;Via Giorgio Vasari, 1, 20135 Milano MI, Italy;http://www.trippamilano.it/;https://instagram.com/trippamilano/
Trattoria de la Trebia Milano;Milan, Italy;Via Trebbia, 32, 20135 Milano MI, Italy;http://www.trattorialatrebia.it/;https://www.instagram.com/trattorialatrebia/
Nerino Dieci Trattoria;Milan, Italy;Via Nerino, 10, 20123 Milano MI, Italy;http://www.nerinodieci.it/;https://www.instagram.com/nerinodiecitrattoria/
Galeria Antica Trattoria Milano;Milan, Italy;Via Arcangelo Corelli, 27, 20134 Milano MI, Italy;https://www.galeriaanticatrattoria.it/;https://www.instagram.com/galeria_trattoria_milanese/
Trattoria Torre di Pisa;Milan, Italy;Via Fiori Chiari, 21, 20121 Milano MI, Italy;http://www.trattoriatorredipisa.it/;https://www.instagram.com/elatedthemes/
A casa nostra;Milan, Italy;V. Piero della Francesca, 2, 20154 Milano MI, Italy;http://www.trattoriaacasanostra.it/;https://www.instagram.com/trattoriaacasanostra/
Antica Trattoria della Pesa;Milan, Italy;Viale Pasubio, 10, 20154 Milano MI, Italy;http://www.anticatrattoriadellapesa.com/;https://www.instagram.com/anticatrattoriadellapesa_
Trattoria della Stampa Milano;Milan, Italy;Viale Pasubio, 8, 20154 Milano MI, Italy;https://www.trattoriadellastampamilano.it/;https://www.instagram.com/trattoriadellastampamilano/
Don Raffaele - Trattoria Pizzeria;Milan, Italy;Via Roncaglia, 3, 20146 Milano MI, Italy;http://www.donraffaele.it/;https://www.instagram.com/donraffaelemilano/
Trattoria Montina dal 1995;Milan, Italy;Via Giulio Cesare Procaccini, 54, 20154 Milano MI, Italy;http://montinatrattoria.it/;https://www.instagram.com/trattoriamontina/
Osteria italiana;Milan, Italy;Via Napo Torriani, 22, 20124 Milano MI, Italy;http://www.osteriaitaliana.eu/;https://www.instagram.com/osteriaitaliana.milano/
Burla Giò;Milan, Italy;Via S. Giovanni sul Muro, 21, 20123 Milano MI, Italy;https://burlagiomilano.it/;https://www.instagram.com/trattoriaburlagiomilano/
Trattoria la vecchia guardia;Milan, Italy;Via della Commenda, 21, 20122 Milano MI, Italy;https://www.lavecchiaguardia.it/;https://www.instagram.com/lavecchiaguardiamilano/
Trattoria Nautilus;Milan, Italy;Via Pioppette, Corso di Porta Ticinese, 3, 20123 Milano MI, Italy;https://www.trattorianautilus.com/;https://www.instagram.com/trattorianautilus
Trattoria San Filippo Neri;Milan, Italy;Viale Monza, 220, 20128 Milano MI, Italy;http://trattoriasanfilipponeri.it/;https://www.instagram.com/trattoriasanfilipponeri
Trattoria Il Marinaio;Milan, Italy;Via Guglielmo Pepe, 12, 20159 Milano MI, Italy;http://www.trattoriailmarinaio.it/;https://www.instagram.com/trattoriailmarinaio.official/
Trattoria della Gloria;Milan, Italy;Via Mario Pichi, 5, 20143 Milano MI, Italy;https://www.trattoriadellagloria.com/;http://instagram.com/trattoriadellagloria
Osteria dal Cornuto;Milan, Italy;Ripa di Porta Ticinese, 55, 20143 Milano MI, Italy;https://www.osteriadalcornuto.com/;https://www.instagram.com/osteria_dal_cornuto
Osteria Da Fortunata - Brera;Milan, Italy;Via Fiori Chiari, 13, 20121 Milano MI, Italy;https://www.osteriadafortunata.it/;https://www.instagram.com/osteria_da_fortunata_italia/
OSTERIA DA FORTUNATA MILANO NAVIGLI;Milan, Italy;Via Casale, 4, 20144 Milano MI, Italy;https://www.osteriadafortunata.it/;https://www.instagram.com/osteria_da_fortunata_italia/
Osteria Del Binari;Milan, Italy;Via Tortona, 1, 20144 Milano MI, Italy;http://osteriadelbinari.it/;https://www.instagram.com/osteria_del_binari
Gloria Osteria Milano;Milan, Italy;Via Tivoli, 3, 20121 Milano MI, Italy;https://gloria-osteria.com/it/gloria-osteria-milano?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website;https://www.instagram.com/gloriaosteria.dxb/
Osteria Papà Nicola;Milan, Italy;V. Ruggero Boscovich, 23, 20124 Milano MI, Italy;https://osteriapapanicola.it/;https://www.instagram.com/osteriapapanicola/
Mamma Rosa Osteria;Milan, Italy;P.zza Cincinnato, 4, 20124 Milano MI, Italy;http://www.osteriamammarosa.it/;https://www.instagram.com/mammarosamilano/
Speciale Osteria;Milan, Italy;Via Pastrengo, 11, 20159 Milano MI, Italy;https://www.specialeosteria.it/;https://www.instagram.com/specialeosteria/
Osteria Milanese OSSBUS;Milan, Italy;Via Magolfa, 1, 20143 Milano MI, Italy;https://ossbusmilano.wixsite.com/ossbusmilano/menus;https://www.instagram.com/osteriaossbusmilano
Osteria del Corso;Milan, Italy;Corso Garibaldi, 75, 20121 Milano MI, Italy;http://www.osteriadelcorso.com/;https://www.instagram.com/osteriadelcorso/
Osteria San Giovanni - Ristorante Pugliese;Milan, Italy;Viale Monza, 256, 20128 Milano MI, Italy;https://www.osteriasangiovannimilano.com/;https://www.instagram.com/osteriasangiovanni__/
Osteria delle Coppelle Milano;Milan, Italy;Via Solferino, 34, 20121 Milano MI, Italy;http://www.osteriacoppellemilano.com/;https://www.instagram.com/osteriadellecoppellemilano/
Osteria la Semivuota;Milan, Italy;Via Emilio Cornalia, 4, 20123 Milano MI, Italy;https://osterialasemivuota.it/;https://www.instagram.com/osterialasemivuota/
San Lorenzo Osteria Bistrot;Milan, Italy;Via Pio IV, 1, 20123 Milano MI, Italy;https://www.sanlorenzomilano.it/;https://www.instagram.com/san_lorenzo_osteria_bistrot/
Osteria delle Corti;Milan, Italy;Via Giovanni Battista Fauchè, 11, 20154 Milano MI, Italy;https://www.osteriadellecorti.it/;https://www.instagram.com/osteriadellecorti/
Osteria del Treno;Milan, Italy;Via S. Gregorio, 46, 20124 Milano MI, Italy;https://www.osteriadeltreno.it/;https://www.instagram.com/osteriadeltreno/
Osteria Fiaschetto | Ristorante a Milano;Milan, Italy;Via Pioppette, 3, 20123 Milano MI, Italy;http://www.osteriafiaschetto.com/;https://www.instagram.com/osteria_fiaschetto
Osteria Nanin Napo Torriani;Milan, Italy;Via Napo Torriani, 10, 20124 Milano MI, Italy;http://nanin.it/;https://www.instagram.com/p/DWbNxVxjFnn/
Nonna Maria;Milan, Italy;Via Fratelli Bronzetti, 9 Ingresso da, Via Macedonio Melloni, 20129 Milano MI, Italy;http://www.nonnamariaosteria.it/;https://www.instagram.com/nonnamariaosteriamilano/
Osteria dei Vecchi Sapori;Milan, Italy;Via Carmagnola, 3, 20159 Milano MI, Italy;https://www.osteriavecchisapori.com/;https://www.instagram.com/osteriadeivecchisapori/
Osteria dei Malnat;Milan, Italy;Via Caccialepori, 3, 20090 Milano MI, Italy;http://www.osteriadeimalnat.it/;https://www.instagram.com/osteriadeimalnat/
Osteria Nanin Premuda;Milan, Italy;Via Pietro Maestri, 2, 20129 Milano MI, Italy;http://nanin.it/;https://www.instagram.com/p/DWbNxVxjFnn/
Ricci Osteria;Milan, Italy;Via Pasquale Sottocorno, 27, 20129 Milano MI, Italy;https://www.ricciosteria.it/;https://www.instagram.com/ricciosteria/
Matilde Osteria con carne alla brace;Milan, Italy;Via Agostino Bertani, 16, 20154 Milano MI, Italy;https://www.osteriamatilde.it/;https://www.instagram.com/reel/DWTiAaLjQFF/
Osteria Brunello;Milan, Italy;Corso Garibaldi, 117, 20121 Milano MI, Italy;http://www.osteriabrunello.it/;https://www.instagram.com/osteriabrunello/
Osteria al Piccolo Molo;Milan, Italy;Via Antonio Grossich, 2, 20131 Milano MI, Italy;https://osteriaalpiccolomolo.eatbu.com/?lang=it;https://www.instagram.com/osteriaalpiccolomolo
Osteria Bis Bistecca;Milan, Italy;Piazzale Principessa Clotilde, 10, 20121 Milano MI, Italy;http://www.bisbistecca.it/;https://www.instagram.com/
Osteria della Darsena;Milan, Italy;Via Vigevano, 1, 20144 Milano MI, Italy;https://osteriadarsena.it/;https://www.instagram.com/osteria_della_darsena_milano/
Osteria del Balabiott;Milan, Italy;Piazza Vesuvio, 13, 20144 Milano MI, Italy;https://osteriadelbalabiott.com/;https://www.instagram.com/osteriadelbalabiott/
Osteria Della Conca Fallata;Milan, Italy;Via della Chiesa Rossa, 113, 20142 Milano MI, Italy;http://www.osteriadellaconcafallata.it/;https://www.instagram.com/osteriadellaconcafallata/
Casa Tua Osteria;Milan, Italy;Via Ludovico Muratori, Via Bernardino Corio, 10, 20135 Milano MI, Italy;http://www.casatuaosteria.it/;https://www.instagram.com/casatuaosteria/
Osteria del Gambero Rosso;Milan, Italy;Viale Pasubio, 8, 20154 Milano MI, Italy;http://www.algambero.com/;https://www.instagram.com/osteriadelgamberorosso/
Antica Osteria Cavallini;Milan, Italy;Via Mauro Macchi, 2, 20124 Milano MI, Italy;https://www.anticaosteriacavallini.it/;https://www.instagram.com/anticaosteriacavallini1934
Pizzeria Tarantè Napoli – Milano;Milan, Italy;Via Marcello Malpighi, 8, 20129 Milano MI, Italy;https://www.tarantepizzerianapoli.it/;https://www.instagram.com/tarante.pizzerianapoletana/
Di Gennaro;Milan, Italy;Via Santa Radegonda, 14, 20121 Milano MI, Italy;https://www.ristorantedigennaro.com/;https://www.instagram.com/ristorantedigennaro/
Pizzikotto;Milan, Italy;Via Luigi Russolo, 5, 20138 Milano MI, Italy;https://www.pizzikotto.it/it/ristoranti/milano-santa-giulia?utm_campaign=Lsm-Interazioni&utm_content=schedagoogle&utm_medium=Organic&utm_source=Partoo;https://www.instagram.com/pizzikottopizzeria/
L'Antica Pizzeria • da Michele;Milan, Italy;Piazza della Repubblica, 27, 20124 Milano MI, Italy;https://www.pizzeriadamichelemilano.it/;https://www.instagram.com/damichele___milano/
Berberè Pizzeria Centrale;Milan, Italy;Via Alfredo Cappellini, 18/A, 20124 Milano MI, Italy;https://www.berberepizza.it/berbere-milano-centrale/;https://www.instagram.com/berberepizzeria/
Pizzeria Starita Milano;Milan, Italy;Via Giovanni Gherardini, 1, 20145 Milano MI, Italy;https://www.pizzeriestarita.it/le-pizzerie/milano;https://www.instagram.com/pizzeriastarita/
L'Antica Pizzeria da Michele Milano - Porta Romana;Milan, Italy;Via Lodovico Muratori, 16, 20135 Milano MI, Italy;https://www.pizzeriadamichelemilano.it/;https://www.instagram.com/damichele___milano/
Pizzeria Positano Milano - Colonne di San Lorenzo;Milan, Italy;Via S. Vito, 5, 20123 Milano MI, Italy;https://pizzeriapositano.eu/milano-colonne-di-san-lorenzo/;https://www.instagram.com/pizzeriapositano_milano/
Pizzeria del Sole;Milan, Italy;Via Carlo Marochetti, 10, 20139 Milano MI, Italy;http://www.pizzeriadelsolemilano.it/;https://www.instagram.com/pizzeriadelsolemilano/
Mama Eat - Gluten-free Restaurant & Pizzeria;Milan, Italy;Via Giulio Cesare Procaccini, 32, 20154 Milano MI, Italy;http://www.mamaeat.com/;https://www.instagram.com/mama_eat/
Pizzeria Cilea;Milan, Italy;Via Francesco Cilea, 2E, 20151 Milano MI, Italy;https://supergalla.it/pizzeria-cilea/;https://www.instagram.com/super.galla/
MATERIA PIZZERIA - MILANO CENTRO;Milan, Italy;Via del Torchio, 1, 20123 Milano MI, Italy;https://materiapizzeria.com/;https://www.instagram.com/materia_milano/
Napule è - Fratelli Coppola;Milan, Italy;Via Alfredo Cappellini, 23, 20124 Milano MI, Italy;https://www.fratellicoppola.net/fratelli-coppola-ristorante-pizzeria-napoletana-milano/;https://www.instagram.com/officialfratellicoppola/
Pizzeria & Ristorante d'amare;Milan, Italy;Via Romolo Gessi, 48, 20146 Milano MI, Italy;https://www.drinkino.it/damare_milano.html;https://www.instagram.com/damare_milano/
Pizzeria Ciro Cascella 3.0 Isola;Milan, Italy;Via Ugo Bassi, 30, 20159 Milano MI, Italy;https://www.cirocascella.it/;https://www.instagram.com/ciro_cascella3.0pizzeria
La Pezzara di Andrea Romolo dal 1994;Milan, Italy;Via Francesco de Sanctis, 50, 20141 Milano MI, Italy;https://pizzerialapezzara.eatbu.com/?lang=it;https://www.instagram.com/lapezzaradiandrearomolo/
Pizzium - Milano Via Procaccini;Milan, Italy;Via Giulio Cesare Procaccini, 30, 20154 Milano MI, Italy;https://pizzium.com/locali/milano-via-giulio-cesare-procaccini-30/;https://www.instagram.com/pizzium/
Pizzeria Ciro Cascella 3.0 Milano;Milan, Italy;Via Emilio Morosini, 5, 20135 Milano MI, Italy;https://www.cirocascella.it/;https://www.instagram.com/ciro_cascella3.0pizzeria
Berberè Pizzeria Porta Romana;Milan, Italy;Via Carlo Botta, 4, 20135 Milano MI, Italy;https://www.berberepizza.it/berbere-milano-porta-romana/;https://www.instagram.com/berberepizzeria/
Pizzeria Capuano's - Londonio;Milan, Italy;Via Francesco Londonio, 22, 20154 Milano MI, Italy;https://capuanos.it/;https://www.instagram.com/capuanos_milano/
Piccola Ischia Pizzeria (Via Morgagni);Milan, Italy;Via Giovanni Battista Morgagni, 7, 20129 Milano MI, Italy;http://www.piccolaischia.com/;https://www.instagram.com/wix
Berberè Pizzeria Isola;Milan, Italy;Via Sebenico, 21, 20124 Milano MI, Italy;https://www.berberepizza.it/berbere-milano-isola/;https://www.instagram.com/berberepizzeria/
Pizzeria Assaje;Milan, Italy;Via Raffaello Sanzio, 14, 20149 Milano MI, Italy;http://www.assaje.it/;https://www.instagram.com/pizzeria_assaje/
Fradiavolo Pizzeria - Milano Premuda;Milan, Italy;Viale Premuda, 14, 20129 Milano MI, Italy;https://www.fradiavolopizzeria.com/;https://www.instagram.com/fradiavolopizza
MARGHE - Via Cadore;Milan, Italy;Via Cadore, 26, 20135 Milano MI, Italy;http://www.marghepizza.com/;https://www.instagram.com/marghe_pizza/
Vesuvio Roof Bar & Restaurant;Naples, Italy;P.za Giuseppe Garibaldi, 9/10, 80142 Napoli NA, Italy;https://www.unaitalianhospitality.com/it/ristoranti/vesuvio-roof-bar-and-restaurant?cmp=gmb_vesuvio_roof_bar_restaurant%20_link;https://www.instagram.com/una_esperienze/
Palazzo Petrucci Pizzeria;Naples, Italy;P.za S. Domenico Maggiore, 5/6/7, 80134 Napoli NA, Italy;http://www.palazzopetruccipizzeria.it/;https://www.instagram.com/palazzo_petrucci/
Baldoria - Family Restaurant;Naples, Italy;Via Principe di Piemonte, 111, 80026 Casoria NA, Italy;https://www.baldoriaristopark.it/;https://www.instagram.com/baldoria_familyrestaurant/
Koi Sushi Restaurant;Naples, Italy;Via Monteoliveto, 35, 80134 Napoli NA, Italy;http://www.koinapoli.it/;https://www.instagram.com/koisushi.restaurant/
Bellini Restaurant;Naples, Italy;Via Santa Maria di Costantinopoli, 79/80, 80138 Napoli NA, Italy;https://www.teatrobellini.it/;https://www.instagram.com/teatrobellini/
THE NIQ BAR & RESTAURANT;Naples, Italy;C.so Vittorio Emanuele, 133, 80121 Napoli NA, Italy;https://www.thebritannique.com/it/the-britannique-naples/the-niq-bar/;https://www.instagram.com/debonartnaples/
Capatoast - Napoli Vomero;Naples, Italy;Via Gian Lorenzo Bernini, 64, 80129 Napoli NA, Italy;https://capatoast.it/;https://www.instagram.com/capatoast
Tokyo - Japanese Restaurant;Naples, Italy;Via Santa Maria della Neve, 26, 80122 Napoli NA, Italy;https://www.tokyorestaurant.it/;https://www.instagram.com/tokyonapoli/
O'Break Restaurant;Naples, Italy;Via Ponte di Tappia, 33, 80133 Napoli NA, Italy;https://www.marriott.it/hotels/hotel-information/restaurant/napbr-renaissance-naples-hotel-mediterraneo/;https://www.instagram.com/renaissancenaples/
Greeat - eat well. live well. (Santa Lucia);Naples, Italy;Via Santa Lucia, 54, 80132 Napoli NA, Italy;http://www.greeat.it/;https://www.instagram.com/greeat.official/
AZZUPPA Restaurant;Naples, Italy;Via Vincenzo Bellini, 15, 80135 Napoli NA, Italy;http://www.azzuppa.it/;https://www.instagram.com/azzuppare
Tufò - Take Away;Naples, Italy;Via Posillipo, 254, 80123 Napoli NA, Italy;http://www.tufotrattoria.it/;https://www.instagram.com/tufo.trattoriagourmet/
Ghi rice (indian restaurant);Naples, Italy;Piazza franchise, Via Umberto Giordano, 10, 80133 Napoli NA, Italy;https://ghiriceitaly.com/;https://www.instagram.com/ghirice/
Iki Restaurant;Naples, Italy;Via Chiaia, 148/149, 80121 Napoli NA, Italy;http://kukai.it/;https://www.instagram.com/kukai.it/
La Brasa - Beef restaurant;Naples, Italy;Via Nicola Nisco, 21, 80121 Napoli NA, Italy;https://www.labrasarestaurant.it/;https://www.instagram.com/serendipstudio.it/
Aquarium Restaurant;Naples, Italy;Riviera di Chiaia, 100, 80122 Napoli NA, Italy;https://aquariumrestaurant.it/;https://www.instagram.com/aquariumrestaurant_/
Panamar;Naples, Italy;Via Alessandro Scarlatti, 46/48, 80127 Napoli NA, Italy;https://panamar.love/;https://www.instagram.com/panamarofficial/
Greeat - eat well. live well. (CDN);Naples, Italy;Isola C1 - CDN, Via Giovanni Porzio, 80143 Napoli NA, Italy;http://greeat.it/;https://www.instagram.com/greeat.official/
Hawaii Poke Sushi;Naples, Italy;Via Ponte di Tappia, 70, 80134 Napoli NA, Italy;http://hawaiipokesushi.it/;https://instagram.com/hawaiipokesushi
Casa Gioia Home Restaurant & Aperitif (Reservation required);Naples, Italy;Via privata Villa Covino, 80129 Napoli NA, Italy;https://cesarine.com/it/experiences/sapori-napoletani-cena-unica-a-castel-sant-elmo-tG5TEt59vg;https://www.instagram.com/cesarine__
Clap Restaurant - Napoli;Naples, Italy;Piazza Ferdinando Fuga, 9, 80127 Napoli NA, Italy;http://clapnapoli.com/;https://www.instagram.com/clap.napoli/
